id,sex,age,age_cat,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_desc,two_year_recid,time_in_custody_in_days,time_in_jail_in_days,African-American_race,Asian_race,Caucasian_race,Hispanic_race,Native American_race,Other_race,Felony_c_charge_degree,Misdemeanor_c_charge_degree,High_score_text,Low_score_text,Medium_score_text,High_v_score_text,Low_v_score_text,Medium_v_score_text
304,1,24,Less than 25,0,0,0,5,0.4517112099682474,1,1.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
306,1,26,25 - 45,0,0,0,2,0.5688015977659651,1,18.0,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
308,1,27,25 - 45,0,0,0,0,0.6755163446228647,0,3.0,2.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
310,0,28,25 - 45,0,0,0,0,0.259128063349782,0,29.0,29.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
311,1,43,25 - 45,0,0,0,11,0.4517112099682474,1,384.0,121.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
313,0,28,25 - 45,0,0,0,7,0.7552738403735237,1,1504.0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
315,1,38,25 - 45,0,0,0,2,0.5242066153601288,0,0.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
316,1,27,25 - 45,0,0,0,2,0.7502951601037973,0,36.0,36.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
317,0,28,25 - 45,0,0,0,1,0.4517112099682474,0,79.0,38.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
319,1,56,Greater than 45,0,0,0,7,0.5465082316130807,1,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
320,1,38,25 - 45,0,0,0,15,0.5917112870422038,0,2.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
321,1,28,25 - 45,0,0,0,2,0.488868470039596,0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
322,1,45,Greater than 45,0,0,0,3,0.4517112099682474,0,219.0,218.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
323,1,28,25 - 45,0,0,0,0,0.11413914030702109,0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
325,1,61,Greater than 45,0,0,0,1,0.4517112099682474,0,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
326,0,51,Greater than 45,0,0,0,0,0.26743035760683337,1,67.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
327,1,51,Greater than 45,0,0,0,0,0.3827224111679078,0,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
329,1,36,25 - 45,0,0,0,1,0.488868470039596,1,0.0,1.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
330,1,48,Greater than 45,0,0,0,0,0.0010437903964899235,0,1.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
331,1,37,25 - 45,0,0,0,4,0.4517112099682474,1,2.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
332,0,30,25 - 45,0,0,0,2,0.46892515692495623,0,3.0,2.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
333,0,41,25 - 45,0,0,0,5,0.3827224111679078,0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
334,1,27,25 - 45,0,0,0,11,0.3837258610304179,1,223.0,223.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
335,1,37,25 - 45,0,0,0,0,0.3827224111679078,0,13.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
336,1,33,25 - 45,0,0,0,4,0.28505963547838464,1,2.0,2.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
337,1,54,Greater than 45,0,0,0,11,0.5475286066047836,0,130.0,129.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
338,1,23,Less than 25,0,0,0,2,0.32616966963019745,0,72.0,71.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
341,0,26,25 - 45,0,0,0,2,0.4517112099682474,1,227.0,226.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
344,1,41,25 - 45,0,0,0,0,0.3827224111679078,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
345,1,52,Greater than 45,0,0,0,0,0.002200378182115848,0,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
347,1,43,25 - 45,0,0,0,13,0.5242066153601288,1,230.0,51.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
348,1,52,Greater than 45,0,0,0,0,0.5082946328948995,0,14.0,13.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
349,1,28,25 - 45,0,0,0,1,0.4517112099682474,0,3.0,3.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
350,1,30,25 - 45,0,0,2,11,0.3827224111679078,1,6.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
351,1,28,25 - 45,0,0,0,1,0.6755163446228647,0,6.0,6.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
354,1,22,Less than 25,0,0,0,0,0.5084188990650611,0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
355,1,30,25 - 45,0,0,0,4,0.5242066153601288,0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
356,1,25,25 - 45,0,0,0,4,0.36687432079403715,0,1.0,1.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
357,1,31,25 - 45,0,0,0,0,0.47334485910805635,1,42.0,30.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
358,1,37,25 - 45,0,0,0,0,0.46892515692495623,1,18.0,35.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
359,1,32,25 - 45,0,1,0,14,0.5680810892587644,0,1.0,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
360,1,26,25 - 45,0,1,0,4,0.488868470039596,0,76.0,75.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
361,1,53,Greater than 45,0,0,0,1,0.3827224111679078,0,1.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
362,1,28,25 - 45,0,0,0,25,0.4517112099682474,1,26.0,25.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
363,1,44,25 - 45,0,0,0,8,0.3827224111679078,1,5.0,4.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
364,1,25,25 - 45,0,0,0,0,0.46892515692495623,0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
366,1,22,Less than 25,0,0,1,1,0.9958666339566077,1,7.0,5.0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
369,0,37,25 - 45,0,0,0,0,0.3827224111679078,0,1.0,1.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
372,0,40,25 - 45,0,0,0,3,0.5242066153601288,0,1.0,1.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
374,1,36,25 - 45,0,0,0,8,0.5465082316130807,1,22.0,22.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
375,1,30,25 - 45,0,0,0,4,0.40717514955253525,0,62.0,62.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
376,1,22,Less than 25,0,0,0,3,0.7190635259073574,1,16.0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
377,0,24,Less than 25,0,0,0,1,0.3827224111679078,1,1.0,29.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
378,1,27,25 - 45,0,0,0,3,0.518055487728018,1,2.0,6.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
379,0,31,25 - 45,0,0,0,0,0.3827224111679078,0,1.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
381,1,23,Less than 25,0,0,1,1,0.4517112099682474,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
382,0,23,Less than 25,0,0,4,5,0.4517112099682474,1,1.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
383,1,24,Less than 25,0,0,0,0,0.488868470039596,0,1.0,0.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
384,1,29,25 - 45,0,0,0,1,0.3827224111679078,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
385,1,20,Less than 25,0,0,0,1,0.5459708370453343,1,121.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
386,1,30,25 - 45,0,0,0,2,0.5459708370453343,1,2.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
389,1,39,25 - 45,0,0,0,0,0.00732117640410007,0,1.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
390,1,27,25 - 45,0,0,0,4,0.4517112099682474,0,13.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
392,1,31,25 - 45,0,0,0,2,0.4517112099682474,0,11.0,10.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
393,0,37,25 - 45,0,0,0,2,0.4517112099682474,0,14.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
396,1,20,Less than 25,0,0,0,0,0.5134258591836661,0,3.0,2.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
398,1,22,Less than 25,0,0,1,0,0.3816785218935147,0,7.0,2.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
399,0,52,Greater than 45,0,0,0,0,0.6761823338443542,0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
400,0,23,Less than 25,0,0,0,0,0.5459708370453343,1,4.0,3.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
402,0,48,Greater than 45,0,0,0,0,0.48407441260709094,0,2.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
403,1,66,Greater than 45,0,0,0,8,0.587331218824493,1,780.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
404,1,25,25 - 45,0,0,0,0,0.2904382554909237,0,5.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
405,1,27,25 - 45,0,0,0,0,0.46892515692495623,1,242.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
406,1,30,25 - 45,0,0,0,11,0.33197851065018735,1,1.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
407,1,22,Less than 25,0,1,1,3,0.3827224111679078,1,2.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
408,0,22,Less than 25,0,0,0,1,0.5084188990650611,0,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
409,1,35,25 - 45,0,0,0,2,0.4517112099682474,0,261.0,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
410,1,32,25 - 45,0,0,0,2,0.4517112099682474,0,40.0,40.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
411,0,41,25 - 45,0,0,0,2,0.5296779176237041,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
414,0,25,25 - 45,0,0,0,0,0.48407441260709094,0,1.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
415,1,44,25 - 45,0,0,0,24,0.3794362052620824,0,118.0,117.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
416,1,52,Greater than 45,0,0,0,3,0.5917112870422038,1,42.0,24.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
417,1,43,25 - 45,0,0,0,0,0.3637459219753152,0,41.0,41.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
423,1,37,25 - 45,0,0,0,3,0.4517112099682474,0,3.0,2.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
424,1,28,25 - 45,0,0,0,3,0.488868470039596,1,3.0,2.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
425,1,70,Greater than 45,0,0,0,1,0.3827224111679078,0,13.0,12.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
426,1,54,Greater than 45,0,0,0,6,0.5917112870422038,1,2.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
428,1,46,Greater than 45,0,0,0,3,0.4517112099682474,0,14.0,14.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
429,1,21,Less than 25,0,0,0,0,0.5866620633205494,1,1.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
430,1,26,25 - 45,0,0,0,1,0.3827224111679078,1,11.0,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
431,1,38,25 - 45,0,0,0,3,0.38548297812705157,1,2.0,1.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
432,1,34,25 - 45,0,0,0,5,0.3827224111679078,0,1.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
434,1,19,Less than 25,0,0,0,1,0.46892515692495623,1,10.0,48.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
435,1,34,25 - 45,0,0,0,5,0.3873196249534863,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
437,1,23,Less than 25,0,0,0,0,0.48407441260709094,1,1.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
438,1,34,25 - 45,0,0,0,5,0.5022231582251759,1,3.0,2.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
439,1,30,25 - 45,0,0,0,2,0.4517112099682474,0,83.0,83.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
440,1,39,25 - 45,0,0,0,6,0.5680810892587644,1,3.0,2.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
441,1,24,Less than 25,0,0,0,0,0.39056166634765105,0,1.0,1.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
442,1,33,25 - 45,0,0,0,1,0.26743035760683337,1,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
445,1,58,Greater than 45,0,0,0,2,0.34015268643324986,0,2.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
446,0,21,Less than 25,0,0,0,0,0.3827224111679078,0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
450,1,21,Less than 25,0,0,0,1,0.5018789068154014,0,11.0,36.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
451,1,23,Less than 25,0,0,1,4,0.488868470039596,1,4.0,11.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
452,1,62,Greater than 45,0,0,0,0,0.40717514955253525,0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
454,1,27,25 - 45,1,0,1,4,0.488868470039596,1,1.0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
456,1,37,25 - 45,0,0,0,5,0.5296779176237041,0,11.0,10.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
457,1,43,25 - 45,0,0,0,2,0.46892515692495623,1,8.0,7.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
459,0,32,25 - 45,0,0,0,5,0.259128063349782,0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
461,1,23,Less than 25,0,0,0,0,0.6761823338443542,0,14.0,45.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
462,1,27,25 - 45,0,0,0,0,0.3827224111679078,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
463,1,44,25 - 45,0,0,0,0,0.3827224111679078,1,1.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
464,1,28,25 - 45,0,0,0,3,0.3827224111679078,1,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
465,0,42,25 - 45,0,0,0,0,0.5917112870422038,0,19.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
467,1,24,Less than 25,0,1,0,9,0.47640155224723396,1,5.0,4.0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
468,1,27,25 - 45,0,0,0,0,0.259128063349782,0,17.0,17.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
469,1,20,Less than 25,0,0,0,0,0.5475286066047836,1,4.0,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
474,0,51,Greater than 45,0,0,0,0,0.5296779176237041,0,1.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
475,1,56,Greater than 45,0,0,0,0,0.007465161650759692,0,1.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
478,1,29,25 - 45,0,0,0,7,0.4517112099682474,0,1.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
480,1,20,Less than 25,0,0,0,0,0.46892515692495623,1,15.0,209.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
481,1,53,Greater than 45,0,0,0,6,0.4517112099682474,0,174.0,174.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
484,1,27,25 - 45,0,0,0,8,0.4517112099682474,0,239.0,68.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
485,1,24,Less than 25,0,1,0,2,0.5401373575236661,1,53.0,19.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
487,1,53,Greater than 45,0,0,0,36,0.8287969424207446,1,1.0,32.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
489,1,28,25 - 45,0,0,0,2,0.3827224111679078,1,1.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
493,1,45,Greater than 45,0,0,0,1,0.38548297812705157,0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
494,1,21,Less than 25,0,1,0,3,0.46892515692495623,0,24.0,22.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
495,0,36,25 - 45,0,0,0,0,0.259128063349782,0,12.0,12.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
496,0,25,25 - 45,0,0,0,2,0.5866620633205494,1,9.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
497,0,23,Less than 25,0,0,0,1,0.3643122051805198,0,10.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
499,1,28,25 - 45,0,0,0,1,0.5084188990650611,0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
500,0,21,Less than 25,0,0,0,0,0.430135477478135,1,0.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
501,1,36,25 - 45,0,0,0,0,0.5493738921402309,0,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
502,1,24,Less than 25,0,0,0,0,0.46892515692495623,0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
503,1,28,25 - 45,0,0,0,3,0.4517112099682474,1,32.0,32.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
504,1,30,25 - 45,0,0,0,1,0.4517112099682474,1,1.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
505,1,29,25 - 45,0,0,0,0,0.48407441260709094,0,1.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
509,0,30,25 - 45,0,0,0,0,0.3827224111679078,0,4.0,3.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
510,1,51,Greater than 45,0,0,0,1,0.4091438327356797,0,1.0,1.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
511,1,33,25 - 45,0,0,0,3,0.3637459219753152,0,3.0,3.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
512,0,25,25 - 45,0,0,0,2,0.4517112099682474,0,27.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
516,1,32,25 - 45,0,1,0,12,0.4517112099682474,1,2.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
517,1,23,Less than 25,0,0,1,1,0.46892515692495623,0,1.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
518,1,47,Greater than 45,0,0,0,3,0.5134258591836661,0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
521,0,32,25 - 45,0,0,0,1,0.5917112870422038,1,2.0,2.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
522,1,37,25 - 45,0,0,0,0,-0.005822026891056906,0,2.0,19.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
523,1,19,Less than 25,0,2,0,2,0.9965127921095169,1,1.0,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
524,1,27,25 - 45,0,0,0,0,0.3827224111679078,0,2.0,2.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
525,1,39,25 - 45,0,0,0,0,0.3827224111679078,0,1.0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
526,0,21,Less than 25,0,0,2,0,0.5917112870422038,0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
527,1,69,Greater than 45,0,0,0,0,0.25080138262304075,0,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
530,1,21,Less than 25,0,0,0,2,0.4517112099682474,0,3.0,2.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
531,1,26,25 - 45,0,0,1,6,0.3827224111679078,1,2.0,3.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
532,1,22,Less than 25,0,0,0,0,0.5917112870422038,0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
533,0,23,Less than 25,0,0,0,0,0.5242066153601288,1,23.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
537,1,49,Greater than 45,0,0,0,3,0.5475286066047836,0,5.0,3.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
538,1,29,25 - 45,0,0,1,2,0.3827224111679078,0,1.0,50.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
540,0,60,Greater than 45,0,0,0,0,0.3827224111679078,0,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
542,1,23,Less than 25,2,0,0,3,0.3816785218935147,1,321.0,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
543,1,34,25 - 45,0,0,0,2,0.4517112099682474,1,208.0,207.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
545,0,20,Less than 25,1,0,0,1,0.4517112099682474,0,89.0,2.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
546,1,36,25 - 45,0,0,0,1,0.2870540378364007,0,0.0,95.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
547,1,30,25 - 45,0,0,0,0,0.5917112870422038,0,2.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
548,1,21,Less than 25,0,1,0,1,0.46892515692495623,0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
552,1,22,Less than 25,0,0,0,2,0.488868470039596,1,2.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
553,1,57,Greater than 45,0,0,0,18,0.4517112099682474,0,453.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
557,1,21,Less than 25,0,0,0,4,0.4517112099682474,1,220.0,219.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
558,1,21,Less than 25,0,0,0,0,0.5401373575236661,1,22.0,12.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
561,1,34,25 - 45,0,0,0,1,0.3827224111679078,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
563,0,50,Greater than 45,0,0,0,1,0.3827224111679078,1,20.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
565,1,40,25 - 45,0,0,0,0,0.4517112099682474,1,8.0,8.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
566,1,25,25 - 45,0,0,0,7,0.565546852132268,1,127.0,127.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
567,0,53,Greater than 45,0,0,0,1,0.3827224111679078,0,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
569,0,24,Less than 25,0,0,0,0,0.48407441260709094,0,1.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
572,1,42,25 - 45,0,0,0,1,0.4517112099682474,0,4.0,4.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
573,1,28,25 - 45,0,0,0,1,0.3827224111679078,0,2.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
574,1,24,Less than 25,0,0,0,1,0.18123218378439446,0,36.0,36.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
576,1,26,25 - 45,1,1,0,6,0.3837258610304179,1,1.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
579,1,22,Less than 25,0,0,0,4,0.46892515692495623,1,198.0,260.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
580,1,21,Less than 25,0,0,0,3,0.4517112099682474,0,6.0,5.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
581,1,37,25 - 45,0,0,0,23,0.5296779176237041,1,70.0,17.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
584,1,35,25 - 45,0,0,0,2,0.36687432079403715,0,5.0,5.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
586,1,53,Greater than 45,0,0,0,2,0.5465082316130807,0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
587,1,60,Greater than 45,0,0,0,1,0.4517112099682474,0,153.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
588,1,29,25 - 45,0,0,0,7,0.5917112870422038,0,4.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
590,1,48,Greater than 45,1,0,0,23,0.7552738403735237,1,280.0,360.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
594,0,52,Greater than 45,0,0,0,0,0.3827224111679078,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
597,1,27,25 - 45,0,0,0,12,0.5242066153601288,1,46.0,31.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
598,1,28,25 - 45,0,0,0,5,0.4517112099682474,0,15.0,51.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
599,1,33,25 - 45,0,0,0,3,0.3827224111679078,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
600,0,28,25 - 45,0,0,0,0,0.4517112099682474,0,2.0,2.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
601,1,47,Greater than 45,0,0,0,5,0.5917112870422038,1,4.0,291.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
602,1,36,25 - 45,0,0,0,14,0.6678840670468147,1,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
603,1,29,25 - 45,1,0,0,2,0.5680810892587644,0,2.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
604,1,22,Less than 25,0,0,1,0,0.6312393583928138,1,11.0,21.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
605,1,26,25 - 45,0,0,2,6,0.5832223064250028,0,48.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
608,1,25,25 - 45,0,0,0,0,0.47640155224723396,0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
609,1,68,Greater than 45,0,0,0,2,0.25080138262304075,0,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
611,1,56,Greater than 45,0,0,0,5,0.5242066153601288,0,143.0,12.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
612,1,27,25 - 45,0,0,0,9,0.5680810892587644,1,43.0,52.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
613,1,52,Greater than 45,0,0,0,4,0.46892515692495623,1,110.0,7.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
616,1,32,25 - 45,0,0,0,3,0.5296779176237041,0,4.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
617,1,60,Greater than 45,0,0,0,4,0.4517112099682474,0,1.0,1.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
621,1,23,Less than 25,0,0,0,1,0.24851965209127655,0,5.0,5.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
